game_id,game_date,scheduled_time_et,snapshot_captured_at,snapshot_classification,home_team,away_team,venue,game_type,game_type_source,home_pregame_pitcher_id,home_pregame_pitcher_name,home_final_pitcher_id,home_final_pitcher_name,home_actual_k,home_match_status,home_in_official_dataset,away_pregame_pitcher_id,away_pregame_pitcher_name,away_final_pitcher_id,away_final_pitcher_name,away_actual_k,away_match_status,away_in_official_dataset,any_defendible_observation,defendible_observation_count
"824662","2026-06-29","8:05 PM ET","2026-06-29T23:57:39.183Z","A","Chicago Cubs","San Diego Padres","Wrigley Field","R","MLB_STATS_API_SCHEDULE","684007","Shota Imanaga","684007","Shota Imanaga","4","MATCHED","true","","Griffin Canning","656288","Griffin Canning","","PREGAME_ID_MISSING","false","true","1"
"824741","2026-06-29","7:10 PM ET","2026-06-29T22:55:09.102Z","A","Boston Red Sox","Washington Nationals","Fenway Park","R","MLB_STATS_API_SCHEDULE","624133","Ranger Suarez","624133","Ranger Suarez","8","MATCHED","true","","Miles Mikolas","571945","Miles Mikolas","","PREGAME_ID_MISSING","false","true","1"
"824822","2026-06-29","6:35 PM ET","2026-06-29T20:07:20.435Z","A","Baltimore Orioles","Chicago White Sox","Oriole Park at Camden Yards","R","MLB_STATS_API_SCHEDULE","669358","Shane Baz","669358","Shane Baz","6","MATCHED","true","","Sean Burke","680732","Sean Burke","","PREGAME_ID_MISSING","false","true","1"
"824986","2026-06-29","9:40 PM ET","2026-06-30T01:10:26.816Z","A","Athletics","Los Angeles Dodgers","Sutter Health Park","R","MLB_STATS_API_SCHEDULE","695611","Gage Jump","695611","Gage Jump","5","MATCHED","true","","Eric Lauer","641778","Eric Lauer","","PREGAME_ID_MISSING","false","true","1"
"825065","2026-06-29","9:40 PM ET","2026-06-30T01:10:31.895Z","A","Arizona Diamondbacks","San Francisco Giants","Chase Field","R","MLB_STATS_API_SCHEDULE","593958","Eduardo Rodriguez","593958","Eduardo Rodriguez","1","MATCHED","true","","Tyler Mahle","641816","Tyler Mahle","","PREGAME_ID_MISSING","false","true","1"
"822793","2026-06-30","7:07 PM ET","2026-06-30T23:05:32.702Z","A","Toronto Blue Jays","New York Mets","Rogers Centre","R","MLB_STATS_API_SCHEDULE","592332","Kevin Gausman","","Kevin Gausman","","FINAL_ID_MISSING","false","","Nolan McLean","","Nolan McLean","","PREGAME_ID_MISSING","false","false","0"
"823122","2026-06-30","9:40 PM ET","2026-07-01T00:03:05.102Z","A","Seattle Mariners","Los Angeles Angels","T-Mobile Park","R","MLB_STATS_API_SCHEDULE","693433","Bryan Woo","","Bryan Woo","","FINAL_ID_MISSING","false","","José Soriano","","José Soriano","","PREGAME_ID_MISSING","false","false","0"
"823445","2026-06-30","6:40 PM ET","2026-06-30T19:20:31.089Z","A","Philadelphia Phillies","Pittsburgh Pirates","Citizens Bank Park","R","MLB_STATS_API_SCHEDULE","","Cristopher Sánchez","","Cristopher Sánchez","","PREGAME_ID_MISSING","false","","Bubba Chandler","","Bubba Chandler","","PREGAME_ID_MISSING","false","false","0"
"823528","2026-06-30","7:05 PM ET","2026-06-30T23:04:16.895Z","A","New York Yankees","Detroit Tigers","Yankee Stadium","R","MLB_STATS_API_SCHEDULE","693645","Cam Schlittler","","Cam Schlittler","","FINAL_ID_MISSING","false","","Tarik Skubal","","Tarik Skubal","","PREGAME_ID_MISSING","false","false","0"
"823768","2026-06-30","7:40 PM ET","2026-06-30T23:38:04.595Z","A","Milwaukee Brewers","Cincinnati Reds","American Family Field","R","MLB_STATS_API_SCHEDULE","687075","Brandon Sproat","","Brandon Sproat","","FINAL_ID_MISSING","false","","Rhett Lowder","","Rhett Lowder","","PREGAME_ID_MISSING","false","false","0"
"824096","2026-06-30","7:40 PM ET","2026-06-30T23:37:05.216Z","A","Kansas City Royals","Tampa Bay Rays","Kauffman Stadium","R","MLB_STATS_API_SCHEDULE","702070","Noah Cameron","","Noah Cameron","","FINAL_ID_MISSING","false","","Griffin Jax","","Griffin Jax","","PREGAME_ID_MISSING","false","false","0"
"824175","2026-06-30","8:10 PM ET","2026-07-01T00:02:56.722Z","A","Houston Astros","Minnesota Twins","Daikin Park","R","MLB_STATS_API_SCHEDULE","681347","Mike Burrows","","Mike Burrows","","FINAL_ID_MISSING","false","","Joe Ryan","","Joe Ryan","","PREGAME_ID_MISSING","false","false","0"
"824338","2026-06-30","8:40 PM ET","2026-07-01T00:02:58.591Z","A","Colorado Rockies","Miami Marlins","Coors Field","R","MLB_STATS_API_SCHEDULE","685299","Tanner Gordon","","Tanner Gordon","","FINAL_ID_MISSING","false","","Eury Pérez","","Eury Pérez","","PREGAME_ID_MISSING","false","false","0"
"824418","2026-06-30","6:40 PM ET","2026-06-30T19:20:29.186Z","A","Cleveland Guardians","Texas Rangers","Progressive Field","R","MLB_STATS_API_SCHEDULE","","Tanner Bibee","","Tanner Bibee","","PREGAME_ID_MISSING","false","","Jacob deGrom","","Jacob deGrom","","PREGAME_ID_MISSING","false","false","0"
"824661","2026-06-30","8:05 PM ET","2026-07-01T00:02:52.589Z","A","Chicago Cubs","San Diego Padres","Wrigley Field","R","MLB_STATS_API_SCHEDULE","571510","Matthew Boyd","","Matthew Boyd","","FINAL_ID_MISSING","false","","JP Sears","","JP Sears","","PREGAME_ID_MISSING","false","false","0"
"824742","2026-06-30","7:10 PM ET","2026-06-30T23:07:51.198Z","A","Boston Red Sox","Washington Nationals","Fenway Park","R","MLB_STATS_API_SCHEDULE","813349","Connelly Early","","Connelly Early","","FINAL_ID_MISSING","false","","Cade Cavalli","","Cade Cavalli","","PREGAME_ID_MISSING","false","false","0"
"824819","2026-06-30","6:35 PM ET","2026-06-30T19:20:27.283Z","A","Baltimore Orioles","Chicago White Sox","Oriole Park at Camden Yards","R","MLB_STATS_API_SCHEDULE","694346","Trey Gibson","","Trey Gibson","","FINAL_ID_MISSING","false","","Erick Fedde","","Erick Fedde","","PREGAME_ID_MISSING","false","false","0"
"824907","2026-06-30","7:15 PM ET","2026-06-30T23:10:15.801Z","A","Atlanta Braves","St. Louis Cardinals","Truist Park","R","MLB_STATS_API_SCHEDULE","527048","Martín Pérez","","Martín Pérez","","FINAL_ID_MISSING","false","","Matthew Liberatore","","Matthew Liberatore","","PREGAME_ID_MISSING","false","false","0"
"824984","2026-06-30","9:40 PM ET","2026-07-01T00:03:02.689Z","A","Athletics","Los Angeles Dodgers","Sutter Health Park","R","MLB_STATS_API_SCHEDULE","605488","Jeffrey Springs","","Jeffrey Springs","","FINAL_ID_MISSING","false","","Justin Wrobleski","","Justin Wrobleski","","PREGAME_ID_MISSING","false","false","0"
"825066","2026-06-30","9:40 PM ET","2026-07-01T00:03:12.500Z","A","Arizona Diamondbacks","San Francisco Giants","Chase Field","R","MLB_STATS_API_SCHEDULE","694297","Brandon Pfaadt","","Brandon Pfaadt","","FINAL_ID_MISSING","false","","Landen Roupp","","Landen Roupp","","PREGAME_ID_MISSING","false","false","0"
"823446","2026-07-01","6:40 PM ET","2026-07-01T21:55:21.941Z","A","Philadelphia Phillies","Pittsburgh Pirates","Citizens Bank Park","R","MLB_STATS_API_SCHEDULE","554430","Zack Wheeler","","Zack Wheeler","","FINAL_ID_MISSING","false","","Paul Skenes","","Paul Skenes","","FINAL_ID_MISSING","false","false","0"
"823530","2026-07-01","1:35 PM ET","2026-07-01T17:31:58.794Z","A","New York Yankees","Detroit Tigers","Yankee Stadium","R","MLB_STATS_API_SCHEDULE","701542","Will Warren","701542","Will Warren","7","MATCHED","true","","Troy Melton","675512","Troy Melton","","PREGAME_ID_MISSING","false","true","1"
"823767","2026-07-01","8:10 PM ET","2026-07-01T23:50:25.781Z","A","Milwaukee Brewers","Cincinnati Reds","American Family Field","R","MLB_STATS_API_SCHEDULE","675660","Shane Drohan","","Shane Drohan","","FINAL_ID_MISSING","false","","Andrew Abbott","","Andrew Abbott","","FINAL_ID_MISSING","false","false","0"
"824094","2026-07-01","7:40 PM ET","2026-07-01T23:01:22.753Z","A","Kansas City Royals","Tampa Bay Rays","Kauffman Stadium","R","MLB_STATS_API_SCHEDULE","607625","Seth Lugo","","Seth Lugo","","FINAL_ID_MISSING","false","","Shane McClanahan","","Shane McClanahan","","FINAL_ID_MISSING","false","false","0"
"824174","2026-07-01","8:10 PM ET","2026-07-01T23:50:38.800Z","A","Houston Astros","Minnesota Twins","Daikin Park","R","MLB_STATS_API_SCHEDULE","837227","Tatsuya Imai","","Tatsuya Imai","","FINAL_ID_MISSING","false","","Taj Bradley","","Taj Bradley","","FINAL_ID_MISSING","false","false","0"
"824337","2026-07-01","8:40 PM ET","2026-07-02T00:16:52.423Z","A","Colorado Rockies","Miami Marlins","Coors Field","R","MLB_STATS_API_SCHEDULE","607536","Kyle Freeland","","Kyle Freeland","","FINAL_ID_MISSING","false","","Max Meyer","","Max Meyer","","FINAL_ID_MISSING","false","false","0"
"824419","2026-07-01","1:10 PM ET","2026-07-01T17:08:09.287Z","A","Cleveland Guardians","Texas Rangers","Progressive Field","R","MLB_STATS_API_SCHEDULE","676282","Joey Cantillo","676282","Joey Cantillo","4","MATCHED","true","","MacKenzie Gore","669022","MacKenzie Gore","","PREGAME_ID_MISSING","false","true","1"
"824660","2026-07-01","2:20 PM ET","2026-07-01T17:32:56.796Z","A","Chicago Cubs","San Diego Padres","Wrigley Field","R","MLB_STATS_API_SCHEDULE","607067","Colin Rea","607067","Colin Rea","5","MATCHED","true","","Walker Buehler","621111","Walker Buehler","","PREGAME_ID_MISSING","false","true","1"
"824740","2026-07-01","1:35 PM ET","2026-07-01T17:31:57.234Z","A","Boston Red Sox","Washington Nationals","Fenway Park","R","MLB_STATS_API_SCHEDULE","801139","Payton Tolle","801139","Payton Tolle","5","MATCHED","true","","Brad Lord","695418","Brad Lord","","PREGAME_ID_MISSING","false","true","1"
"824818","2026-07-01","12:35 PM ET","2026-07-01T16:33:31.697Z","A","Baltimore Orioles","Chicago White Sox","Oriole Park at Camden Yards","R","MLB_STATS_API_SCHEDULE","665152","Dean Kremer","","Dean Kremer","","FINAL_ID_MISSING","false","","Noah Schultz","","Noah Schultz","","PREGAME_ID_MISSING","false","false","0"
"824905","2026-07-01","7:15 PM ET","2026-07-01T23:01:46.263Z","A","Atlanta Braves","St. Louis Cardinals","Truist Park","R","MLB_STATS_API_SCHEDULE","625643","Reynaldo López","","Reynaldo López","","FINAL_ID_MISSING","false","","Michael McGreevy","","Michael McGreevy","","FINAL_ID_MISSING","false","false","0"
"824985","2026-07-01","9:40 PM ET","2026-07-02T00:58:28.420Z","A","Athletics","Los Angeles Dodgers","Sutter Health Park","R","MLB_STATS_API_SCHEDULE","669372","J.T. Ginn","","J.T. Ginn","","FINAL_ID_MISSING","false","","Por definir","","Por definir","","FINAL_ID_MISSING","false","false","0"
"825064","2026-07-01","9:40 PM ET","2026-07-02T00:58:30.918Z","A","Arizona Diamondbacks","San Francisco Giants","Chase Field","R","MLB_STATS_API_SCHEDULE","668678","Zac Gallen","","Zac Gallen","","FINAL_ID_MISSING","false","","Trevor McDonald","","Trevor McDonald","","FINAL_ID_MISSING","false","false","0"
"822884","2026-07-02","8:05 PM ET","2026-07-02T21:55:01.566Z","A","Texas Rangers","Detroit Tigers","Globe Life Field","R","MLB_STATS_API_SCHEDULE","543135","Nathan Eovaldi","543135","Nathan Eovaldi","9","MATCHED","true","","Framber Valdez","664285","Framber Valdez","","PREGAME_ID_MISSING","false","true","1"
"823119","2026-07-02","9:40 PM ET","2026-07-02T21:52:41.145Z","A","Seattle Mariners","Los Angeles Angels","T-Mobile Park","R","MLB_STATS_API_SCHEDULE","682243","Bryce Miller","682243","Bryce Miller","8","MATCHED","true","","Walbert Ureña","700712","Walbert Ureña","","PREGAME_ID_MISSING","false","true","1"
"823442","2026-07-02","12:35 PM ET","2026-07-02T14:17:08.080Z","A","Philadelphia Phillies","Pittsburgh Pirates","Citizens Bank Park","R","MLB_STATS_API_SCHEDULE","","Alan Rangel","660604","Alan Rangel","","PREGAME_ID_MISSING","false","","Jared Jones","683003","Jared Jones","","PREGAME_ID_MISSING","false","false","0"
"823765","2026-07-02","2:10 PM ET","2026-07-02T17:22:34.971Z","A","Milwaukee Brewers","Cincinnati Reds","American Family Field","R","MLB_STATS_API_SCHEDULE","694819","Jacob Misiorowski","694819","Jacob Misiorowski","10","MATCHED","true","","Chase Burns","695505","Chase Burns","","PREGAME_ID_MISSING","false","true","1"
"823935","2026-07-02","10:10 PM ET","2026-07-02T21:59:30.565Z","A","Los Angeles Dodgers","San Diego Padres","UNIQLO Field at Dodger Stadium","R","MLB_STATS_API_SCHEDULE","","Roki Sasaki","808963","Roki Sasaki","","PREGAME_ID_MISSING","false","","Randy Vásquez","681190","Randy Vásquez","","PREGAME_ID_MISSING","false","false","0"
"824093","2026-07-02","7:40 PM ET","2026-07-02T21:57:47.960Z","A","Kansas City Royals","Tampa Bay Rays","Kauffman Stadium","R","MLB_STATS_API_SCHEDULE","663568","Stephen Kolek","663568","Stephen Kolek","0","MATCHED","true","","Ian Seymour","693855","Ian Seymour","","PREGAME_ID_MISSING","false","true","1"
"824335","2026-07-02","3:10 PM ET","2026-07-02T17:22:43.562Z","A","Colorado Rockies","Miami Marlins","Coors Field","R","MLB_STATS_API_SCHEDULE","547179","Michael Lorenzen","547179","Michael Lorenzen","1","MATCHED","true","","Ryan Gusto","687473","Ryan Gusto","","PREGAME_ID_MISSING","false","true","1"
"824416","2026-07-02","6:40 PM ET","2026-07-02T21:39:47.060Z","A","Cleveland Guardians","Chicago White Sox","Progressive Field","R","MLB_STATS_API_SCHEDULE","677944","Slade Cecconi","677944","Slade Cecconi","3","MATCHED","true","","Davis Martin","663436","Davis Martin","","PREGAME_ID_MISSING","false","true","1"
"824906","2026-07-02","7:15 PM ET","2026-07-02T21:55:57.244Z","A","Atlanta Braves","St. Louis Cardinals","Truist Park","R","MLB_STATS_API_SCHEDULE","694462","Hurston Waldrep","694462","Hurston Waldrep","4","MATCHED","true","","Dustin May","669160","Dustin May","","PREGAME_ID_MISSING","false","true","1"
"822714","2026-07-03","6:45 PM ET","2026-07-03T22:10:18.475Z","A","Washington Nationals","Pittsburgh Pirates","Nationals Park","R","MLB_STATS_API_SCHEDULE","656492","Foster Griffin","656492","Foster Griffin","2","MATCHED","true","","Mitch Keller","656605","Mitch Keller","","PREGAME_ID_MISSING","false","true","1"
"823120","2026-07-03","10:10 PM ET","2026-07-03T23:50:39.403Z","A","Seattle Mariners","Toronto Blue Jays","T-Mobile Park","R","MLB_STATS_API_SCHEDULE","622491","Luis Castillo","622491","Luis Castillo","4","MATCHED","true","","Dylan Cease","656302","Dylan Cease","","PREGAME_ID_MISSING","false","true","1"
"823527","2026-07-03","7:05 PM ET","2026-07-03T22:10:26.969Z","A","New York Yankees","Minnesota Twins","Yankee Stadium","R","MLB_STATS_API_SCHEDULE","543037","Gerrit Cole","543037","Gerrit Cole","7","MATCHED","true","","Mike Paredes","702474","Mike Paredes","","PREGAME_ID_MISSING","false","true","1"
"823933","2026-07-03","10:10 PM ET","2026-07-03T23:50:56.292Z","A","Los Angeles Dodgers","San Diego Padres","UNIQLO Field at Dodger Stadium","R","MLB_STATS_API_SCHEDULE","660271","Shohei Ohtani","660271","Shohei Ohtani","9","MATCHED","true","","Michael King","650633","Michael King","","PREGAME_ID_MISSING","false","true","1"
"824013","2026-07-03","9:38 PM ET","2026-07-03T23:51:05.375Z","A","Los Angeles Angels","Boston Red Sox","Angel Stadium","R","MLB_STATS_API_SCHEDULE","672282","Reid Detmers","672282","Reid Detmers","5","MATCHED","true","","Jake Bennett","687562","Jake Bennett","","PREGAME_ID_MISSING","false","true","1"
"824173","2026-07-03","8:15 PM ET","2026-07-03T23:51:14.493Z","A","Houston Astros","Tampa Bay Rays","Daikin Park","R","MLB_STATS_API_SCHEDULE","681293","Spencer Arrighetti","681293","Spencer Arrighetti","4","MATCHED","true","","Nick Martinez","607259","Nick Martinez","","PREGAME_ID_MISSING","false","true","1"
"824336","2026-07-03","8:10 PM ET","2026-07-03T23:51:23.510Z","A","Colorado Rockies","San Francisco Giants","Coors Field","R","MLB_STATS_API_SCHEDULE","663372","Ryan Feltner","663372","Ryan Feltner","9","MATCHED","true","","Logan Webb","657277","Logan Webb","","PREGAME_ID_MISSING","false","true","1"
"824417","2026-07-03","7:10 PM ET","2026-07-03T22:10:43.464Z","A","Cleveland Guardians","Chicago White Sox","Progressive Field","R","MLB_STATS_API_SCHEDULE","668909","Gavin Williams","668909","Gavin Williams","6","MATCHED","true","","Anthony Kay","641743","Anthony Kay","","PREGAME_ID_MISSING","false","true","1"
"824498","2026-07-03","7:10 PM ET","2026-07-03T22:10:46.969Z","A","Cincinnati Reds","Baltimore Orioles","Great American Ball Park","R","MLB_STATS_API_SCHEDULE","663903","Brady Singer","663903","Brady Singer","6","MATCHED","true","","Trevor Rogers","669432","Trevor Rogers","","PREGAME_ID_MISSING","false","true","1"
"824659","2026-07-03","4:05 PM ET","2026-07-03T17:43:50.993Z","A","Chicago Cubs","St. Louis Cardinals","Wrigley Field","R","MLB_STATS_API_SCHEDULE","","David Peterson","656849","David Peterson","","PREGAME_ID_MISSING","false","","Andre Pallante","669467","Andre Pallante","","PREGAME_ID_MISSING","false","false","0"
"824904","2026-07-03","7:15 PM ET","2026-07-03T22:10:53.675Z","A","Atlanta Braves","New York Mets","Truist Park","R","MLB_STATS_API_SCHEDULE","656550","Grant Holmes","656550","Grant Holmes","2","MATCHED","true","","Christian Scott","681035","Christian Scott","","PREGAME_ID_MISSING","false","true","1"
"824982","2026-07-03","9:40 PM ET","2026-07-03T23:52:06.647Z","A","Athletics","Miami Marlins","Sutter Health Park","R","MLB_STATS_API_SCHEDULE","678022","Jack Perkins","678022","Jack Perkins","8","MATCHED","true","","Tyler Phillips","663969","Tyler Phillips","","PREGAME_ID_MISSING","false","true","1"
"825062","2026-07-03","9:45 PM ET","2026-07-03T23:52:14.585Z","A","Arizona Diamondbacks","Milwaukee Brewers","Chase Field","R","MLB_STATS_API_SCHEDULE","703615","Jose Cabrera","703615","Jose Cabrera","3","MATCHED","true","","Kyle Harrison","690986","Kyle Harrison","","PREGAME_ID_MISSING","false","true","1"
"822716","2026-07-04","11:05 AM ET","2026-07-04T14:39:47.382Z","A","Washington Nationals","Pittsburgh Pirates","Nationals Park","R","MLB_STATS_API_SCHEDULE","687223","Carson Palmquist","687223","Carson Palmquist","3","MATCHED","true","","Braxton Ashcraft","677952","Braxton Ashcraft","","PREGAME_ID_MISSING","false","true","1"
"822882","2026-07-04","4:05 PM ET","2026-07-04T19:13:50.245Z","A","Texas Rangers","Detroit Tigers","Globe Life Field","R","MLB_STATS_API_SCHEDULE","615698","Cal Quantrill","615698","Cal Quantrill","2","MATCHED","true","","Jack Flaherty","656427","Jack Flaherty","","PREGAME_ID_MISSING","false","true","1"
"823118","2026-07-04","4:10 PM ET","2026-07-04T19:13:52.994Z","A","Seattle Mariners","Toronto Blue Jays","T-Mobile Park","R","MLB_STATS_API_SCHEDULE","669302","Logan Gilbert","669302","Logan Gilbert","7","MATCHED","true","","Shane Bieber","669456","Shane Bieber","","PREGAME_ID_MISSING","false","true","1"
"823526","2026-07-04","1:35 PM ET","2026-07-04T16:13:05.546Z","A","New York Yankees","Minnesota Twins","Yankee Stadium","R","MLB_STATS_API_SCHEDULE","694341","Brendan Beck","694341","Brendan Beck","3","MATCHED","true","","Zebby Matthews","805673","Zebby Matthews","","PREGAME_ID_MISSING","false","true","1"
"823932","2026-07-04","10:10 PM ET","2026-07-05T02:00:18.082Z","A","Los Angeles Dodgers","San Diego Padres","UNIQLO Field at Dodger Stadium","R","MLB_STATS_API_SCHEDULE","808967","Yoshinobu Yamamoto","808967","Yoshinobu Yamamoto","10","MATCHED","true","","Wandy Peralta","593974","Wandy Peralta","","PREGAME_ID_MISSING","false","true","1"
"824012","2026-07-04","9:38 PM ET","2026-07-05T01:32:05.087Z","A","Los Angeles Angels","Boston Red Sox","Angel Stadium","R","MLB_STATS_API_SCHEDULE","691951","Sam Aldegheri","691951","Sam Aldegheri","2","MATCHED","true","","Sonny Gray","543243","Sonny Gray","","PREGAME_ID_MISSING","false","true","1"
"824092","2026-07-04","8:10 PM ET","2026-07-04T19:14:12.764Z","A","Kansas City Royals","Philadelphia Phillies","Kauffman Stadium","R","MLB_STATS_API_SCHEDULE","","Michael Wacha","608379","Michael Wacha","","PREGAME_ID_MISSING","false","","Jesús Luzardo","666200","Jesús Luzardo","","PREGAME_ID_MISSING","false","false","0"
