game_id,game_date,snapshot_captured_at,pregame_side,pregame_pitcher_name,pregame_pitcher_id,pregame_identity_source,final_side,final_pitcher_name,final_pitcher_id,final_identity_source,match_status,actual_k,scheduled_start,minutes_before_start,reason
"823445","2026-06-30","2026-06-30T19:20:31.089Z","home","Cristopher Sánchez","","","home","Cristopher Sánchez","","","UNRESOLVED_PREGAME_ID","","2026-06-30T22:40:00.000Z","199.48185","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823445","2026-06-30","2026-06-30T19:20:31.089Z","away","Bubba Chandler","","","away","Bubba Chandler","","","UNRESOLVED_PREGAME_ID","","2026-06-30T22:40:00.000Z","199.48185","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823446","2026-07-01","2026-07-01T21:55:21.941Z","home","Zack Wheeler","554430","PREGAME_LINESCORE_DEFENSE_ID","home","Zack Wheeler","","","NO_FINAL_RESULT","","2026-07-01T22:40:00.000Z","44.634317","No existe documento final válido para el game_id"
"823446","2026-07-01","2026-07-01T21:55:21.941Z","away","Paul Skenes","","","away","Paul Skenes","","","NO_FINAL_RESULT","","2026-07-01T22:40:00.000Z","44.634317","No existe documento final válido para el game_id"
"823447","2026-06-20","2026-06-20T22:52:38.786Z","home","Cristopher Sánchez","","","home","Cristopher Sánchez","650911","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-20T23:15:00.000Z","22.353567","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823447","2026-06-20","2026-06-20T22:52:38.786Z","away","Freddy Peralta","","","away","Freddy Peralta","642547","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-20T23:15:00.000Z","22.353567","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823448","2026-06-18","2026-06-18T22:29:39.621Z","home","Aaron Nola","","","home","Aaron Nola","605400","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-18T22:40:00.000Z","10.33965","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823448","2026-06-18","2026-06-18T22:29:39.621Z","away","Sean Manaea","","","away","Sean Manaea","640455","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-18T22:40:00.000Z","10.33965","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823449","2026-06-21","2026-06-21T22:30:54.902Z","home","Zack Wheeler","","","home","Zack Wheeler","554430","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-21T23:20:00.000Z","49.084967","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823449","2026-06-21","2026-06-21T22:30:54.902Z","away","David Peterson","","","away","David Peterson","656849","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-21T23:20:00.000Z","49.084967","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823450","2026-06-17","2026-06-17T17:04:20.370Z","home","Andrew Painter","","","home","Andrew Painter","691725","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-17T17:05:00.000Z","0.6605","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823450","2026-06-17","2026-06-17T17:04:20.370Z","away","Sandy Alcantara","","","away","Sandy Alcantara","645261","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-17T17:05:00.000Z","0.6605","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823451","2026-06-16","2026-06-16T20:58:49.583Z","home","Jesús Luzardo","","","home","Jesús Luzardo","666200","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-16T22:40:00.000Z","101.173617","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823451","2026-06-16","2026-06-16T20:58:49.583Z","away","Tyler Phillips","","","away","Tyler Phillips","663969","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-16T22:40:00.000Z","101.173617","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823452","2026-06-15","2026-06-15T22:24:03.958Z","home","Zack Wheeler","","","home","Zack Wheeler","554430","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-15T22:40:00.000Z","15.934033","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823452","2026-06-15","2026-06-15T22:24:03.958Z","away","Ryan Gusto","","","away","Ryan Gusto","687473","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-15T22:40:00.000Z","15.934033","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823505","2026-08-25","2026-08-25T13:35:43.445Z","home","Will Warren","","","home","Will Warren","701542","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-08-25T23:05:00.000Z","569.275917","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823505","2026-08-25","2026-08-25T13:35:43.445Z","away","Ethan Pecko","","","away","Ethan Pecko","814490","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-08-25T23:05:00.000Z","569.275917","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823506","2026-08-26","2026-08-26T17:53:16.012Z","home","Elmer Rodríguez","695684","PREGAME_EXPLICIT_ID","home","Elmer Rodríguez","695684","FINAL_PITCHERS_ID","NO_FINAL_RESULT","","2026-08-26T23:05:00.000Z","311.733133","No existe documento final válido para el game_id"
"823506","2026-08-26","2026-08-26T17:53:16.012Z","away","Peter Lambert","663567","PREGAME_EXPLICIT_ID","away","Peter Lambert","663567","FINAL_PITCHERS_ID","NO_FINAL_RESULT","","2026-08-26T23:05:00.000Z","311.733133","No existe documento final válido para el game_id"
"823522","2026-07-20","2026-07-20T16:37:53.965Z","home","Ryan Weathers","","","home","Ryan Weathers","677960","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-20T23:05:00.000Z","387.100583","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823522","2026-07-20","2026-07-20T16:37:53.965Z","away","Braxton Ashcraft","","","away","Braxton Ashcraft","677952","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-20T23:05:00.000Z","387.100583","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823524","2026-07-17","2026-07-17T14:34:40.646Z","home","Gerrit Cole","","","home","Gerrit Cole","543037","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-17T23:05:00.000Z","510.322567","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823524","2026-07-17","2026-07-17T14:34:40.646Z","away","Roki Sasaki","","","away","Roki Sasaki","808963","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-17T23:05:00.000Z","510.322567","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823525","2026-07-05","2026-07-05T17:31:51.548Z","home","Ryan Weathers","677960","PREGAME_LINESCORE_DEFENSE_ID","home","Ryan Weathers","677960","FINAL_PITCHERS_ID","MATCHED","6","2026-07-05T17:35:00.000Z","3.140867","game_id y pitcher_id coinciden; actual_k final válido"
"823525","2026-07-05","2026-07-05T17:31:51.548Z","away","Joe Ryan","","","away","Joe Ryan","657746","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-05T17:35:00.000Z","3.140867","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823526","2026-07-04","2026-07-04T16:13:05.546Z","home","Brendan Beck","694341","PREGAME_LINESCORE_DEFENSE_ID","home","Brendan Beck","694341","FINAL_PITCHERS_ID","MATCHED","3","2026-07-04T17:35:00.000Z","81.907567","game_id y pitcher_id coinciden; actual_k final válido"
"823526","2026-07-04","2026-07-04T16:13:05.546Z","away","Zebby Matthews","","","away","Zebby Matthews","805673","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-04T17:35:00.000Z","81.907567","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823527","2026-07-03","2026-07-03T22:10:26.969Z","home","Gerrit Cole","543037","PREGAME_LINESCORE_DEFENSE_ID","home","Gerrit Cole","543037","FINAL_PITCHERS_ID","MATCHED","7","2026-07-03T23:05:00.000Z","54.550517","game_id y pitcher_id coinciden; actual_k final válido"
"823527","2026-07-03","2026-07-03T22:10:26.969Z","away","Mike Paredes","","","away","Mike Paredes","702474","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-03T23:05:00.000Z","54.550517","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823528","2026-06-30","2026-06-30T23:04:16.895Z","home","Cam Schlittler","693645","PREGAME_LINESCORE_DEFENSE_ID","home","Cam Schlittler","","","UNRESOLVED_FINAL_ID","","2026-06-30T23:05:00.000Z","0.718417","El documento final no contiene un ID seguro para este lado"
"823528","2026-06-30","2026-06-30T23:04:16.895Z","away","Tarik Skubal","","","away","Tarik Skubal","","","UNRESOLVED_PREGAME_ID","","2026-06-30T23:05:00.000Z","0.718417","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823529","2026-06-29","2026-06-29T22:55:03.781Z","home","Ryan Weathers","677960","PREGAME_LINESCORE_DEFENSE_ID","home","Ryan Weathers","677960","FINAL_PITCHERS_ID","MATCHED","3","2026-06-29T23:05:00.000Z","9.936983","game_id y pitcher_id coinciden; actual_k final válido"
"823529","2026-06-29","2026-06-29T22:55:03.781Z","away","Casey Mize","","","away","Casey Mize","663554","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-29T23:05:00.000Z","9.936983","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823530","2026-07-01","2026-07-01T17:31:58.794Z","home","Will Warren","701542","PREGAME_LINESCORE_DEFENSE_ID","home","Will Warren","701542","FINAL_PITCHERS_ID","MATCHED","7","2026-07-01T17:35:00.000Z","3.0201","game_id y pitcher_id coinciden; actual_k final válido"
"823530","2026-07-01","2026-07-01T17:31:58.794Z","away","Troy Melton","","","away","Troy Melton","675512","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-01T17:35:00.000Z","3.0201","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823531","2026-06-21","2026-06-21T16:30:29.049Z","home","Elmer Rodríguez","","","home","Elmer Rodríguez","695684","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-21T17:35:00.000Z","64.51585","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823531","2026-06-21","2026-06-21T16:30:29.049Z","away","Chase Burns","","","away","Chase Burns","695505","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-21T17:35:00.000Z","64.51585","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823532","2026-06-20","2026-06-20T17:15:32.095Z","home","Will Warren","","","home","Will Warren","701542","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-20T17:35:00.000Z","19.465083","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823532","2026-06-20","2026-06-20T17:15:32.095Z","away","Andrew Abbott","","","away","Andrew Abbott","671096","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-20T17:35:00.000Z","19.465083","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823533","2026-06-18","2026-06-18T22:29:43.718Z","home","Ryan Weathers","","","home","Ryan Weathers","677960","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-18T23:05:00.000Z","35.271367","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823533","2026-06-18","2026-06-18T22:29:43.718Z","away","Bryan Hudson","","","away","Bryan Hudson","663542","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-18T23:05:00.000Z","35.271367","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823534","2026-06-19","2026-06-19T21:54:47.474Z","home","Cam Schlittler","","","home","Cam Schlittler","693645","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-19T23:05:00.000Z","70.208767","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823534","2026-06-19","2026-06-19T21:54:47.474Z","away","Rhett Lowder","","","away","Rhett Lowder","695076","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-19T23:05:00.000Z","70.208767","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823535","2026-06-16","2026-06-16T20:58:57.094Z","home","Gerrit Cole","","","home","Gerrit Cole","543037","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-16T23:05:00.000Z","126.048433","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823535","2026-06-16","2026-06-16T20:58:57.094Z","away","Davis Martin","","","away","Davis Martin","663436","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-16T23:05:00.000Z","126.048433","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823536","2026-06-17","2026-06-17T18:39:44.626Z","home","Carlos Rodón","","","home","Carlos Rodón","607074","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-17T23:05:00.000Z","265.256233","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823536","2026-06-17","2026-06-17T18:39:44.626Z","away","Anthony Kay","","","away","Anthony Kay","641743","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-17T23:05:00.000Z","265.256233","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823584","2026-08-26","2026-08-26T23:06:30.929Z","home","Robert Stock","476594","PREGAME_EXPLICIT_ID","home","Robert Stock","476594","FINAL_PITCHERS_ID","NO_FINAL_RESULT","","2026-08-26T23:10:00.000Z","3.484517","No existe documento final válido para el game_id"
"823584","2026-08-26","2026-08-26T23:06:30.929Z","away","Dustin May","669160","PREGAME_EXPLICIT_ID","away","Dustin May","669160","FINAL_PITCHERS_ID","NO_FINAL_RESULT","","2026-08-26T23:10:00.000Z","3.484517","No existe documento final válido para el game_id"
"823585","2026-08-25","2026-08-25T13:35:49.752Z","home","Zac Thornton","","","home","Zac Thornton","804267","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-08-25T23:10:00.000Z","574.1708","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823585","2026-08-25","2026-08-25T13:35:49.752Z","away","Kyle Harrison","","","away","Kyle Harrison","690986","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-08-25T23:10:00.000Z","574.1708","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823591","2026-08-14","2026-08-14T13:34:34.738Z","home","Robert Stock","","","home","Robert Stock","476594","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-08-14T23:10:00.000Z","575.421033","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823591","2026-08-14","2026-08-14T13:34:34.738Z","away","Andrew Alvarez","","","away","Andrew Alvarez","674841","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-08-14T23:10:00.000Z","575.421033","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823596","2026-07-29","2026-07-29T14:56:07.219Z","home","Sean Manaea","640455","PREGAME_LINESCORE_DEFENSE_ID","home","Sean Manaea","640455","FINAL_PITCHERS_ID","MATCHED","4","2026-07-29T17:10:00.000Z","133.879683","game_id y pitcher_id coinciden; actual_k final válido"
"823596","2026-07-29","2026-07-29T14:56:07.219Z","away","AJ Smith-Shawver","","","away","AJ Smith-Shawver","700363","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-29T17:10:00.000Z","133.879683","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823597","2026-07-27","2026-07-27T13:37:08.294Z","home","Zac Thornton","","","home","Zac Thornton","804267","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-27T23:10:00.000Z","572.861767","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823597","2026-07-27","2026-07-27T13:37:08.294Z","away","Martín Pérez","","","away","Martín Pérez","527048","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-27T23:10:00.000Z","572.861767","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823600","2026-07-25","2026-07-25T13:36:39.531Z","home","Nolan McLean","","","home","Nolan McLean","690997","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-25T23:15:00.000Z","578.34115","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823600","2026-07-25","2026-07-25T13:36:39.531Z","away","Yoshinobu Yamamoto","","","away","Yoshinobu Yamamoto","808967","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-25T23:15:00.000Z","578.34115","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823601","2026-07-24","2026-07-24T19:49:27.077Z","home","Sean Manaea","","","home","Sean Manaea","640455","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-24T23:10:00.000Z","200.548717","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823601","2026-07-24","2026-07-24T19:49:27.077Z","away","Roki Sasaki","","","away","Roki Sasaki","808963","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-24T23:10:00.000Z","200.548717","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823602","2026-07-12","2026-07-12T16:56:16.575Z","home","Zach Thornton","804267","PREGAME_LINESCORE_DEFENSE_ID","home","Zac Thornton","804267","FINAL_PITCHERS_ID","NO_FINAL_RESULT","","2026-07-12T17:40:00.000Z","43.72375","No existe documento final válido para el game_id"
"823602","2026-07-12","2026-07-12T16:56:16.575Z","away","Payton Tolle","","","away","Payton Tolle","801139","FINAL_PITCHERS_ID","NO_FINAL_RESULT","","2026-07-12T17:40:00.000Z","43.72375","No existe documento final válido para el game_id"
"823603","2026-07-11","2026-07-11T15:45:03.485Z","home","Freddy Peralta","","","home","Freddy Peralta","642547","FINAL_BOXSCORE_PLAYER_ID","UNRESOLVED_PREGAME_ID","","2026-07-11T20:10:00.000Z","264.941917","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823604","2026-07-10","2026-07-10T20:35:01.039Z","home","Nolan McLean","","","home","Nolan McLean","690997","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-10T23:15:00.000Z","159.982683","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823604","2026-07-10","2026-07-10T20:35:01.039Z","away","Sonny Gray","","","away","Sonny Gray","543243","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-10T23:15:00.000Z","159.982683","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
