"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","miss_distance","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"SI","2026-09-12","96","-1.09","6.33","Guerrero Jr., Vladimir",665489,680694,,"called_strike",,,,,2,,"R","R","R","TOR","BAL","S",,,0,0,2026,"-0.66","1.15",-0.15823777351254653,3.18718925145728,,703520,,1,1,"Bot",,,,,,,3.9611263756227606,-139.65386774977722,-5.1204155804434555,-9.571778274509985,33.79885491597029,-16.204393502043654,3.208595801,1.619291339,,,,"95.7",2300,"6.3",822768,665966,624413,702616,687952,683002,687637,681297,677008,"54.17",,,,,,,,9,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",190,"-0.005","-0.044",,,,,"0.044",,0,0,0.567,0.567,29,27,30,27,1,0,6,1,,1,"1.34","0.66","0.66","51.3",,,,,
"SL","2026-09-12","80.3","-2.98","6.05","Guerrero Jr., Vladimir",665489,676742,"hit_by_pitch","hit_by_pitch",,,,,11,"Vladimir Guerrero Jr. hit by pitch.","R","R","R","TOR","BAL","B",,,2,1,2026,"0.74","-0.61",-3.0852876306209085,2.7954850986009165,,,,0,7,"Bot",,,,,,,-1.6290580021035845,-116.97553673623239,0.8327829399692306,7.069759249560661,22.104161876249886,-38.128902523371174,3.208595801,1.619291339,,,,"79.6",2761,"5.7",822768,650968,624413,702616,687952,683002,669236,677956,687637,"54.76",,0.729521,"0.7",1,0,0,,61,4,"Slider",6,3,6,3,3,6,6,3,"Standard","Standard",57,"0.008","0.397",,,,,"-0.397",,3,3,0.942,0.942,29,27,30,27,1,3,4,1,1,1,"4.14","-0.74","-0.74","34.2",,,,,
"FF","2026-09-12","95.3","-3.09","5.88","Guerrero Jr., Vladimir",665489,676742,,"called_strike",,,,,4,,"R","R","R","TOR","BAL","S",,,2,0,2026,"-0.32","1.37",-0.5799595583630773,2.519380498149161,,,,0,7,"Bot",,,,,,,7.17556350584252,-138.54733798726608,-6.075065823825799,-5.664660388670485,29.40185380845389,-13.341305067436858,3.208595801,1.619291339,,,,"94.7",2581,"5.9",822768,650968,624413,702616,687952,683002,669236,677956,687637,"54.61",,,,,,,,61,3,"4-Seam Fastball",6,3,6,3,3,6,6,3,"Standard","Standard",213,"-0.002","-0.074",,,,,"0.074",,3,3,0.944,0.944,29,27,30,27,1,3,4,1,1,1,"1.13","0.32","0.32","31.7",,,,,
"SL","2026-09-12","80.1","-2.87","6.11","Guerrero Jr., Vladimir",665489,676742,,"ball",,,,,14,,"R","R","R","TOR","BAL","B",,,1,0,2026,"0.54","-0.41",0.21005296833184145,0.37048283214926947,,,,0,7,"Bot",,,,,,,5.61801390743132,-116.43303525447593,-4.805028226692379,3.776649953823159,22.779183031323694,-35.179018277258564,3.208595801,1.619291339,,,,"79.1",2774,"5.7",822768,650968,624413,702616,687952,683002,669236,677956,687637,"54.77",,,,,,,,61,2,"Slider",6,3,6,3,3,6,6,3,"Standard","Standard",48,"0.002","0.082",,,,,"-0.082",,3,3,0.942,0.942,29,27,30,27,1,3,4,1,1,1,"3.98","-0.54","-0.54","36.1",,,,,
"SL","2026-09-12","81.9","-2.8","6.12","Guerrero Jr., Vladimir",665489,676742,,"ball",,,,,3,,"R","R","R","TOR","BAL","B",,,0,0,2026,"0.71","-0.19",0.7598608165711882,2.725396937677916,,,,0,7,"Bot",,,,,,,6.47251346560873,-119.14569842619386,-0.5781391114780071,5.600271997552169,21.30941652369909,-34.046909068433024,3.208595801,1.619291339,,,,"81.3",2682,"5.8",822768,650968,624413,702616,687952,683002,669236,677956,687637,"54.75",,,,,,,,61,1,"Slider",6,3,6,3,3,6,6,3,"Standard","Standard",56,"0.001","0.043",,,,,"-0.043",,3,3,0.941,0.941,29,27,30,27,1,3,4,1,1,1,"3.57","-0.71","-0.71","33.8",,,,,
"ST","2026-09-12","85.6","-1.08","5.54","Guerrero Jr., Vladimir",665489,689296,"strikeout","swinging_strike",,,,,14,"Vladimir Guerrero Jr. strikes out swinging.","R","R","R","TOR","BAL","S",2,,1,2,2026,"1.66","-0.19",1.577041995476052,2.036043316586825,,,,0,5,"Bot",,,,,,,2.789309140492141,-124.70637587684521,-1.3768238426007071,16.73813044418712,25.889200408716256,-34.09552504891669,3.208595801,1.619291339,,,,"86.1",2857,"6.6",822768,665966,624413,702616,687952,683002,687637,681297,677008,"53.85",,0,"0",1,0,0,,42,4,"Sweeper",5,1,5,1,1,5,5,1,"Standard","Standard",50,"-0.004","-0.188","78.8","8.1","2.952160392",,"0.188",,4,4,0.929,0.929,24,27,25,27,1,2,4,1,,1,"3.3","-1.66","-1.66","38.0",6.0867012484915,-13.27603871189495,25.55497439733779,51.65309996185245,41.05563678872981
"ST","2026-09-12","84.7","-1.41","5.43","Guerrero Jr., Vladimir",665489,689296,,"swinging_strike",,,,,14,,"R","R","R","TOR","BAL","S",,,1,1,2026,"1.38","-0.19",0.7483616617157025,1.3607568715901857,,,,0,5,"Bot",,,,,,,2.191190915708907,-123.3073948987317,-2.5440315069415544,13.631450798909135,24.962246661083835,-33.78204086331214,3.208595801,1.619291339,,,,"85.4",2822,"6.7",822768,665966,624413,702616,687952,683002,687637,681297,677008,"53.75",,,,,,,,42,3,"Sweeper",5,1,5,1,1,5,5,1,"Standard","Standard",61,"-0.002","-0.061","76.7","9.0","0.625574748",,"0.061",,4,4,0.931,0.931,24,27,25,27,1,2,4,1,,1,"3.37","-1.38","-1.38","34.4",12.572347985519237,-21.62703987623568,28.79726017084417,42.614294726893746,47.50185436054704
"ST","2026-09-12","83.9","-1.16","5.51","Guerrero Jr., Vladimir",665489,689296,,"ball",,,,,14,,"R","R","R","TOR","BAL","B",,,0,1,2026,"1.53","-0.3",0.7895519893227033,1.372140828488487,,,,0,5,"Bot",,,,,,,1.3715525334988525,-122.13678715394906,-2.306461454470372,15.02623830471002,25.012372395005414,-34.92379834335189,3.208595801,1.619291339,,,,"84.3",3017,"6.6",822768,665966,624413,702616,687952,683002,687637,681297,677008,"53.86",,,,,,,,42,2,"Sweeper",5,1,5,1,1,5,5,1,"Standard","Standard",48,"0.001","0.03",,,,,"-0.03",,4,4,0.93,0.93,24,27,25,27,1,2,4,1,,1,"3.55","-1.53","-1.53","42.6",,,,,
"ST","2026-09-12","83.4","-1.36","5.55","Guerrero Jr., Vladimir",665489,689296,,"swinging_strike",,,,,14,,"R","R","R","TOR","BAL","S",,,0,0,2026,"1.56","0.18",0.9666158411794934,2.1695053328619753,,,,0,5,"Bot",,,,,,,2.173772253403004,-121.50893688882937,-1.5028454196686718,15.010825684719318,23.540085059420292,-30.300295427799796,3.208595801,1.619291339,,,,"84.1",2853,"6.7",822768,665966,624413,702616,687952,683002,687637,681297,677008,"53.83",,,,,,,,42,1,"Sweeper",5,1,5,1,1,5,5,1,"Standard","Standard",55,"-0.001","-0.042","83.4","8.6","4.449846324",,"0.042",,4,4,0.931,0.931,24,27,25,27,1,2,4,1,,1,"3.08","-1.56","-1.56","38.6",12.421757458659487,-27.73750705993998,23.890650217830395,44.785788568374535,52.11899218929838
"SI","2026-09-11","93.4","-1.44","5.17","Guerrero Jr., Vladimir",665489,605135,"field_out","hit_into_play",,,,,6,"Vladimir Guerrero Jr. grounds out, shortstop Gunnar Henderson to first baseman Pete Alonso. Brett Bateman to 2nd.","R","R","R","TOR","BAL","X",6,"ground_ball",1,1,2026,"-1.4","0.56",0.5761046304492057,2.427026165342586,,,703520,1,5,"Bot",121.69,167.9,,,,,8.279556120134629,-135.82216195472745,-2.351166699373905,-19.130373851363494,31.02752756176271,-24.943694361955657,3.208595801,1.619291339,2,"76.4",-45,"93.4",2128,"6.4",822767,694212,624413,702616,687952,683002,687637,681297,677008,"54.07",0.133,0.12,"0",1,0,0,2,44,3,"Sinker",1,6,1,6,6,1,1,6,"Standard","Standard",225,"-0.013","-0.311","61.3","7.3",,0.135,"0.311","88.0",-5,-5,0.076,0.076,37,27,37,27,3,2,6,2,,1,"2.07","1.4","1.4","28.5",-0.34996005515590306,20.035636161680873,29.170273750766334,43.15087617683572,20.497186800381524
"SI","2026-09-11","93.2","-1.39","5.05","Guerrero Jr., Vladimir",665489,605135,,"called_strike",,,,,6,,"R","R","R","TOR","BAL","S",,,1,0,2026,"-1.6","0.45",0.5869816930019756,2.2449524425381897,,,703520,1,5,"Bot",,,,,,,8.578598192073223,-135.35682626851292,-2.1832278118124604,-21.522852284214718,32.40335636427244,-26.3987479532438,3.208595801,1.619291339,,,,"92.9",2082,"6.4",822767,694212,624413,702616,687952,683002,687637,681297,677008,"54.08",,,,,,,,44,2,"Sinker",1,6,1,6,6,1,1,6,"Standard","Standard",228,"-0.004","-0.046",,,,,"0.046",,-5,-5,0.08,0.08,37,27,37,27,3,2,6,2,,1,"2.21","1.6","1.6","25.5",,,,,
"SI","2026-09-11","94","-1.45","5.12","Guerrero Jr., Vladimir",665489,605135,,"blocked_ball",,,,,14,,"R","R","R","TOR","BAL","B",,,0,0,2026,"-1.49","0.5",0.7075576835806943,0.49252376012896826,,,703520,1,5,"Bot",,,,,,,8.898920689914995,-136.5707451451269,-7.184930983210278,-20.53581177589172,29.434869141432983,-24.46732173368966,3.208595801,1.619291339,,,,"94.4",2092,"6.6",822767,694212,624413,702616,687952,683002,687637,681297,677008,"53.91",,,,,,,,44,1,"Sinker",1,6,1,6,6,1,1,6,"Standard","Standard",236,"0.003","0.035",,,,,"-0.035",,-5,-5,0.077,0.077,37,27,37,27,3,2,6,2,,1,"2.08","1.49","1.49","26.9",,,,,
"CU","2026-09-11","71.7","-1","5.6","Guerrero Jr., Vladimir",665489,605135,"strikeout","swinging_strike",,,,,14,"Vladimir Guerrero Jr. strikes out swinging.","R","R","R","TOR","BAL","S",2,,1,2,2026,"1.29","-1.08",1.2863277829868502,1.5196232681360984,703520,,543807,1,3,"Bot",,,,,,,2.2307344720383147,-104.30416158590617,1.6189830688063582,8.931060796843402,19.758601623480896,-40.51361587221966,3.208595801,1.619291339,,,,"71.5",2220,"6.4",822767,694212,624413,702616,687952,683002,687637,681297,677008,"54.1",,0,"0",1,0,0,,28,4,"Curveball",0,6,0,6,6,0,0,6,"Standard","Standard",47,"-0.022","-0.266","72.1","8.7","7.97885604",,"0.266",,-6,-6,0.093,0.093,37,27,37,27,2,1,6,2,,1,"5.56","-1.29","-1.29","40.1",14.730779106098186,-40.539995009611644,25.00126309894755,47.925569744572,65.85853003990576
"SI","2026-09-11","92.7","-1.3","5.24","Guerrero Jr., Vladimir",665489,605135,,"called_strike",,,,,14,,"R","R","R","TOR","BAL","S",,,1,1,2026,"-1.22","0.61",0.8562421750529408,2.1225496130163215,703520,,543807,1,3,"Bot",,,,,,,8.158468618803164,-134.70349355822466,-3.284683590165766,-16.69805022091129,30.647136140173224,-24.26955630678699,3.208595801,1.619291339,,,,"92.5",2030,"6.4",822767,694212,624413,702616,687952,683002,687637,681297,677008,"54.12",,,,,,,,28,3,"Sinker",0,6,0,6,6,0,0,6,"Standard","Standard",225,"-0.008","-0.077",,,,,"0.077",,-6,-6,0.101,0.101,37,27,37,27,2,1,6,2,,1,"2.06","1.22","1.22","31.8",,,,,
"SI","2026-09-11","92","-1.47","5.19","Guerrero Jr., Vladimir",665489,605135,,"called_strike",,,,,3,,"R","R","R","TOR","BAL","S",,,1,0,2026,"-1.19","0.5",0.37198579438423973,2.9135666233817252,703520,,543807,1,3,"Bot",,,,,,,7.247205850139082,-133.76105579323198,-0.8318216825114233,-15.911743074866928,30.22987737494396,-26.173115198823915,3.208595801,1.619291339,,,,"91.8",1962,"6.3",822767,694212,624413,702616,687952,683002,687637,681297,677008,"54.18",,,,,,,,28,2,"Sinker",0,6,0,6,6,0,0,6,"Standard","Standard",225,"-0.005","-0.057",,,,,"0.057",,-6,-6,0.106,0.106,37,27,37,27,2,1,6,2,,1,"2.2","1.19","1.19","30.4",,,,,
"SI","2026-09-11","93.3","-1.36","5.24","Guerrero Jr., Vladimir",665489,605135,,"blocked_ball",,,,,14,,"R","R","R","TOR","BAL","B",,,0,0,2026,"-1.27","0.4",1.4527549261938506,0.9037342067479546,703520,,543807,1,3,"Bot",,,,,,,10.03557968104851,-135.41442928549745,-6.0196600138483305,-17.916276473341487,30.598141520080294,-26.00928137468904,3.208595801,1.619291339,,,,"93.5",2017,"6.6",822767,694212,624413,702616,687952,683002,687637,681297,677008,"53.89",,,,,,,,28,1,"Sinker",0,6,0,6,6,0,0,6,"Standard","Standard",230,"0.003","0.021",,,,,"-0.021",,-6,-6,0.103,0.103,37,27,37,27,2,1,6,2,,1,"2.24","1.27","1.27","28.8",,,,,
"SI","2026-09-11","99.5","-1.23","5.59","Guerrero Jr., Vladimir",665489,695380,"single","hit_into_play",,,,,9,"Vladimir Guerrero Jr. singles on a ground ball to third baseman Christian Encarnacion-Strand. Rudy Martin Jr. to 2nd.","R","R","R","TOR","BAL","X",5,"ground_ball",3,2,2026,"-1.23","0.79",0.29186513670434633,1.982207173744313,,,657675,2,9,"Bot",119.66,187.66,,,,,7.103540794176077,-144.71148791425418,-6.18759065428234,-19.0153800765866,34.521991697852215,-19.72563853039513,3.208595801,1.619291339,1,"68.1",-53,"99.9",2126,"6.6",822767,694212,624413,702616,687952,683002,687637,681297,665750,"53.92",0.28,0.252,"0.9",1,1,0,2,79,8,"Sinker",4,7,4,7,7,4,4,7,"Standard","Standard",218,"0.026","0.294","74.3","7.4",,0.28,"-0.294","88.0",-3,-3,0.02,0.02,27,27,28,27,1,4,3,2,,1,"1.51","1.23","1.23","46.1",-5.698504330522177,5.504119648723917,29.60443233096583,39.76717297714691,25.743294675060543
"SI","2026-09-11","100.3","-1.22","5.51","Guerrero Jr., Vladimir",665489,695380,,"ball",,,,,13,,"R","R","R","TOR","BAL","B",,,2,2,2026,"-1.37","0.58",-0.5412845139958116,1.3598795437516014,,,657675,2,9,"Bot",,,,,,,5.180354932413056,-145.85649048933067,-7.281991698843065,-20.755252492462397,35.88000134580378,-22.279785195065216,3.208595801,1.619291339,,,,"100.6",2220,"6.6",822767,694212,624413,702616,687952,683002,687637,681297,665750,"53.9",,,,,,,,79,7,"Sinker",4,7,4,7,7,4,4,7,"Standard","Standard",211,"0.005","0.082",,,,,"-0.082",,-3,-3,0.015,0.015,27,27,28,27,1,4,3,2,,1,"1.69","1.37","1.37","45.2",,,,,
"SI","2026-09-11","99.3","-1.32","5.6","Guerrero Jr., Vladimir",665489,695380,,"foul",,,,,11,,"R","R","R","TOR","BAL","S",,,2,2,2026,"-1.18","0.84",-0.7269013409905465,3.407419158552403,,,657675,2,9,"Bot",,,,,,,4.4263593066298705,-144.50915677681834,-2.4039204851454303,-17.585188820387632,36.556638154364066,-20.031998880220065,3.208595801,1.619291339,204,"72.6",23,"99.2",2071,"6.4",822767,694212,624413,702616,687952,683002,687637,681297,665750,"54.07",,,,,,,,79,6,"Sinker",4,7,4,7,7,4,4,7,"Standard","Standard",216,"0","0","71.7","6.3",,,"0","88.0",-3,-3,0.015,0.015,27,27,28,27,1,4,3,2,,1,"1.48","1.18","1.18","49.7",-1.051339462139688,8.383069510043443,25.68274565068504,27.034817275918545,27.28201129453893
"SI","2026-09-11","98.9","-1.18","5.6","Guerrero Jr., Vladimir",665489,695380,,"foul",,,,,11,,"R","R","R","TOR","BAL","S",,,2,2,2026,"-1.21","0.72",-0.7758642228782855,3.778098462504057,,,657675,2,9,"Bot",,,,,,,3.987352300568188,-143.9961078791064,-1.0247877952297628,-17.742463053826373,36.877255474292774,-22.23004462109707,3.208595801,1.619291339,148,"82.8",10,"98.8",2131,"6.4",822767,694212,624413,702616,687952,683002,687637,681297,665750,"54.06",,,,,,,,79,5,"Sinker",4,7,4,7,7,4,4,7,"Standard","Standard",194,"0","0","58.7","5.1",,,"0","88.0",-3,-3,0.015,0.015,27,27,28,27,1,4,3,2,,1,"1.63","1.21","1.21","48.0",-8.410857343043356,39.16208019689353,23.80397620158626,28.00250314466478,11.21722318983102
"SI","2026-09-11","100.6","-1.28","5.58","Guerrero Jr., Vladimir",665489,695380,,"foul",,,,,7,,"R","R","R","TOR","BAL","S",,,2,1,2026,"-1.43","0.96",-0.5749868577730513,1.877307217730033,,,657675,2,9,"Bot",,,,,,,5.4145704589022,-146.17391342926987,-6.974644793441163,-21.793765781625616,36.88697925492037,-16.975743977038462,3.208595801,1.619291339,2,"89.4",-44,"100.5",2272,"6.5",822767,694212,624413,702616,687952,683002,687637,681297,665750,"54.02",,,,,,,,79,4,"Sinker",4,7,4,7,7,4,4,7,"Standard","Standard",216,"-0.003","-0.071","75.7","7.8",,,"0.071","89.4",-3,-3,0.018,0.018,27,27,28,27,1,4,3,2,,1,"1.32","1.43","1.43","46.5",0.17123559204823927,-4.995917055736815,34.61457174844627,30.337119649743215,30.078562557882208
"SL","2026-09-11","91.4","-1.23","5.6","Guerrero Jr., Vladimir",665489,695380,,"ball",,,,,14,,"R","R","R","TOR","BAL","B",,,1,1,2026,"0.43","0.01",0.3979751676809224,0.9034833096087516,,,657675,2,9,"Bot",,,,,,,3.1105099326591756,-133.05084490374836,-5.784465144192298,4.47019260558281,27.143376890945024,-31.01771988218482,3.208595801,1.619291339,,,,"91.9",2305,"6.5",822767,694212,624413,702616,687952,683002,687637,681297,665750,"54.02",,,,,,,,79,3,"Slider",4,7,4,7,7,4,4,7,"Standard","Standard",82,"0.003","0.055",,,,,"-0.055",,-3,-3,0.015,0.015,27,27,28,27,1,4,3,2,,1,"2.7","-0.43","-0.43","52.8",,,,,
"SI","2026-09-11","99.5","-1.12","5.6","Guerrero Jr., Vladimir",665489,695380,,"ball",,,,,9,,"R","R","R","TOR","BAL","B",,,0,1,2026,"-1.27","0.85",0.7527986156990527,1.6523342994975543,,,657675,2,9,"Bot",,,,,,,8.121034998144243,-144.57803333871524,-7.218521675864135,-19.732950649887723,34.846210901315,-18.700371647373956,3.208595801,1.619291339,,,,"99.5",2055,"6.5",822767,694212,624413,702616,687952,683002,687637,681297,665750,"54.03",,,,,,,,79,2,"Sinker",4,7,4,7,7,4,4,7,"Standard","Standard",212,"0","0.029",,,,,"-0.029",,-3,-3,0.015,0.015,27,27,28,27,1,4,3,2,,1,"1.47","1.27","1.27","47.1",,,,,
"SI","2026-09-11","100","-1.22","5.58","Guerrero Jr., Vladimir",665489,695380,,"called_strike",,,,,7,,"R","R","R","TOR","BAL","S",,,0,0,2026,"-1.3","0.81",-0.38349771178615066,1.9890552478576147,,,657675,2,9,"Bot",,,,,,,5.434517123195155,-145.358209477037,-6.248965517759316,-19.76585329405103,35.51542009842269,-19.34238591659764,3.208595801,1.619291339,,,,"100.1",2124,"6.5",822767,694212,624413,702616,687952,683002,687637,681297,665750,"53.99",,,,,,,,79,1,"Sinker",4,7,4,7,7,4,4,7,"Standard","Standard",222,"0","-0.041",,,,,"0.041",,-3,-3,0.015,0.015,27,27,28,27,1,4,3,2,,1,"1.48","1.3","1.3","46.1",,,,,
"SI","2026-09-11","93.3","-1.29","5.25","Guerrero Jr., Vladimir",665489,605135,"walk","ball",,,,,14,"Vladimir Guerrero Jr. walks. George Springer to 2nd.","R","R","R","TOR","BAL","B",,,3,2,2026,"-1.29","0.52",0.7548334762322091,0.9748526728337377,,,543807,1,1,"Bot",,,,,,,8.095365870860789,-135.50300107021593,-6.0762183726882215,-17.735941380594344,33.14905053350119,-24.571992072465562,3.208595801,1.619291339,,,,"93.1",2120,"6.5",822767,694212,624413,702616,687952,683002,687637,681297,677008,"53.95",,0.69862,"0.7",1,0,0,,7,7,"Sinker",0,1,0,1,1,0,0,1,"Standard","Standard",224,"0.034","0.266",,,,,"-0.266",,-1,-1,0.456,0.456,37,27,37,27,1,0,6,2,,1,"2.14","1.29","1.29","29.9",,,,,
"SI","2026-09-11","93.5","-1.34","5.31","Guerrero Jr., Vladimir",665489,605135,,"blocked_ball",,,,,14,,"R","R","R","TOR","BAL","B",,,2,2,2026,"-1.49","0.24",1.3545249265021615,0.23830188899599358,,,543807,1,1,"Bot",,,,,,,10.228376911995207,-135.60466179574942,-7.525720105261213,-20.7507655275475,32.04436703413891,-27.60035168012063,3.208595801,1.619291339,,,,"93.3",2072,"6.6",822767,694212,624413,702616,687952,683002,687637,681297,677008,"53.94",,,,,,,,7,6,"Sinker",0,1,0,1,1,0,0,1,"Standard","Standard",230,"0.01","0.075",,,,,"-0.075",,-1,-1,0.446,0.446,37,27,37,27,1,0,6,2,,1,"2.4","1.49","1.49","32.8",,,,,
"CU","2026-09-11","72.4","-0.95","5.72","Guerrero Jr., Vladimir",665489,605135,,"foul",,,,,9,,"R","R","R","TOR","BAL","S",,,2,2,2026,"1.25","-1.23",0.6399592022410565,1.5781456731942338,,,543807,1,1,"Bot",,,,,,,0.9609009236403472,-105.34911404933908,1.7004056393639675,8.940982774552168,21.475797240834282,-41.813167026136675,3.208595801,1.619291339,42,"41.4",9,"72",2399,"6.4",822767,694212,624413,702616,687952,683002,687637,681297,677008,"54.06",,,,,,,,7,5,"Curveball",0,1,0,1,1,0,0,1,"Standard","Standard",42,"0","0","72.5","8.7",,,"0","88.0",-1,-1,0.446,0.446,37,27,37,27,1,0,6,2,,1,"5.65","-1.25","-1.25","41.9",11.958063048849539,-31.76237565499597,26.729025295455315,41.110388468985214,59.70595151579483
"FF","2026-09-11","93.8","-1.32","5.29","Guerrero Jr., Vladimir",665489,605135,,"ball",,,,,14,,"R","R","R","TOR","BAL","B",,,1,2,2026,"-0.3","0.96",0.8936263306131322,1.768173881383144,,,543807,1,1,"Bot",,,,,,,6.339159429677316,-136.43178892142947,-5.36074464530666,-5.1502727310599115,28.88256332353504,-19.14299502587249,3.208595801,1.619291339,,,,"94.1",2127,"6.4",822767,694212,624413,702616,687952,683002,687637,681297,677008,"54.11",,,,,,,,7,4,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",218,"0.005","0.053",,,,,"-0.053",,-1,-1,0.441,0.441,37,27,37,27,1,0,6,2,,1,"1.62","0.3","0.3","28.3",,,,,
"CU","2026-09-11","71.6","-1.24","5.6","Guerrero Jr., Vladimir",665489,605135,,"swinging_strike",,,,,14,,"R","R","R","TOR","BAL","S",,,1,1,2026,"1.26","-1.14",0.3304031101976015,1.0004911197461777,,,543807,1,1,"Bot",,,,,,,0.8846460002060039,-104.21859120443189,0.772585409595123,8.877985273817169,20.588460549980958,-40.754280563389514,3.208595801,1.619291339,,,,"71.3",2262,"6.5",822767,694212,624413,702616,687952,683002,687637,681297,677008,"54.05",,,,,,,,7,3,"Curveball",0,1,0,1,1,0,0,1,"Standard","Standard",49,"-0.008","-0.067","78.9","9.4","4.704230868",,"0.067",,-1,-1,0.449,0.449,37,27,37,27,1,0,6,2,,1,"5.65","-1.26","-1.26","39.2",30.100974128018496,-48.13171613610205,30.143581778432523,36.05248893521363,65.97257625197697
"SI","2026-09-11","93.1","-1.3","5.36","Guerrero Jr., Vladimir",665489,605135,,"foul",,,,,4,,"R","R","R","TOR","BAL","S",,,1,0,2026,"-1.28","0.96",-0.43942344426301383,2.1781108934256412,,,543807,1,1,"Bot",,,,,,,5.024025839269861,-135.37204696089023,-4.293974824674327,-16.79451949267941,30.966030289595484,-19.581115366919036,3.208595801,1.619291339,149,"67.5",65,"92.9",2142,"6.3",822767,694212,624413,702616,687952,683002,687637,681297,677008,"54.19",,,,,,,,7,2,"Sinker",0,1,0,1,1,0,0,1,"Standard","Standard",225,"-0.005","-0.046","76.7","8.1",,,"0.046","88.0",-1,-1,0.454,0.454,37,27,37,27,1,0,6,2,,1,"1.68","1.28","1.28","34.7",-6.012823623022185,-20.021425033356085,35.624318292053474,30.431115247682065,31.98344968070724
"ST","2026-09-11","73.8","-1.69","5.09","Guerrero Jr., Vladimir",665489,605135,,"ball",,,,,12,,"R","R","R","TOR","BAL","B",,,0,0,2026,"1.47","0.02",1.5491118741450065,2.994556274478322,,,543807,1,1,"Bot",,,,,,,3.8857069812868525,-107.15602644118694,3.3357343995482474,10.312542050890237,22.397449019039687,-32.96546894556525,3.208595801,1.619291339,,,,"73",2373,"6.3",822767,694212,624413,702616,687952,683002,687637,681297,677008,"54.19",,,,,,,,7,1,"Sweeper",0,1,0,1,1,0,0,1,"Standard","Standard",69,"0.004","0.035",,,,,"-0.035",,-1,-1,0.45,0.45,37,27,37,27,1,0,6,2,,1,"4.25","-1.47","-1.47","24.9",,,,,
